PC1,PC2,category
-0.6153859832478471,0.631963826516375,Howto & Style
-0.2376760992249069,0.3231114139813467,Science & Technology
0.07834494635850223,0.6854053190216185,Music
0.4176891739887437,0.7036824755542569,Entertainment
-0.7466587866083338,0.5100623623485474,Gaming
0.970553333519124,-0.1628234844497444,Entertainment
0.31556839485975574,1.059301412106277,Music
0.9458852014560406,0.4410501853990398,Film & Animation
-0.7137928033693123,0.8190922538183162,People & Blogs
0.19424393743467167,0.03849735644941758,Entertainment
0.4663672682875042,0.39482751346902084,Music
-0.7370052940422639,0.46253612381879605,Comedy
1.8756216401589136,-0.5452310694834759,News & Politics
-0.039501199396273175,0.06696323575169623,Gaming
-0.7653803823904376,0.5282170818653674,Entertainment
-0.3689267007456299,0.7815768689570027,Music
-0.5064577368778291,0.8406278281732876,Entertainment
0.11175496393629479,0.4640576513520674,Music
0.37513140082940694,1.0048666181008965,Entertainment
0.06356873310830817,0.7766361812668409,Music
0.18564201328878882,0.8545348409341275,Education
-0.34316470884849065,0.8658093670619913,Gaming
-0.18503773615183977,0.575989087896094,Music
-0.7505274715469059,0.4935702688295002,Comedy
-0.1088391035277437,0.7365707370759785,Music
0.8878835201951787,-0.2341312328786458,Comedy
-0.8477452453936576,0.5058016115124111,Comedy
-0.4904840542578707,1.075081597847147,Comedy
0.04328331996698502,0.6381411681745689,Education
-0.627246940747868,0.6300492357677294,Entertainment
0.43353106048951795,-0.06072672613176288,Movies
0.9035106817867643,-0.12307641655717559,Education
3.204106128768429,-1.1554201430733768,Entertainment
0.13800465923416366,-0.007530843852729254,Entertainment
0.18719624089034903,0.32067318760531743,Music
-0.6247531930349286,0.8964198903429503,Music
-0.13198601625092427,0.2122667999486899,Film & Animation
0.19812754136137398,0.6431022514338116,Music
0.2949865234585709,0.29587407884442024,Music
-0.215032635846044,0.4932547561137314,Music
1.0927446156730194,-0.026331104871802964,Music
0.14882958154054746,0.08808341844055209,People & Blogs
-0.11213026004088651,0.740018738594142,Gaming
-0.22151777466327116,0.9665441371493662,Film & Animation
